PM2.5,PM10,PM1.0,DATE,ID
17,19,7,2020-11-10 01:13:35,2
13,16,7,2020-11-10 01:14:05,2
12,15,7,2020-11-10 01:14:35,2
13,17,6,2020-11-10 01:15:06,2
15,17,6,2020-11-10 01:15:36,2
11,13,6,2020-11-10 01:16:06,2
9,9,7,2020-11-10 01:16:37,2
8,10,8,2020-11-10 01:17:07,2
7,10,7,2020-11-10 01:17:38,2
11,14,9,2020-11-10 01:18:12,2
10,12,8,2020-11-10 01:18:42,2
11,14,8,2020-11-10 01:19:13,2
10,15,8,2020-11-10 01:19:44,2
11,17,8,2020-11-10 01:20:14,2
13,18,9,2020-11-10 01:20:45,2
15,18,8,2020-11-10 01:21:15,2
14,18,8,2020-11-10 01:21:45,2
12,16,8,2020-11-10 01:22:16,2
15,18,7,2020-11-10 01:22:46,2
17,21,7,2020-11-10 01:23:16,2
14,19,7,2020-11-10 01:23:46,2
9,13,7,2020-11-10 01:24:16,2
10,13,6,2020-11-10 01:24:47,2
11,16,7,2020-11-10 01:25:17,2
13,18,8,2020-11-10 01:25:47,2
11,15,9,2020-11-10 01:26:17,2
12,14,7,2020-11-10 01:26:48,2
11,12,7,2020-11-10 01:27:18,2
11,12,6,2020-11-10 01:27:48,2
12,14,5,2020-11-10 01:28:18,2
17,19,5,2020-11-10 01:28:49,2
16,19,7,2020-11-10 01:29:19,2
12,17,7,2020-11-10 01:29:49,2
7,12,7,2020-11-10 01:30:19,2
9,15,4,2020-11-10 01:30:49,2
12,15,4,2020-11-10 01:31:20,2
14,17,4,2020-11-10 01:31:50,2
9,12,4,2020-11-10 01:32:20,2
7,11,4,2020-11-10 01:32:50,2
5,9,5,2020-11-10 01:33:21,2
11,16,7,2020-11-10 01:33:51,2
12,15,7,2020-11-10 01:34:21,2
11,15,6,2020-11-10 01:34:51,2
5,8,5,2020-11-10 01:35:22,2
6,8,6,2020-11-10 01:35:52,2
9,14,7,2020-11-10 01:36:22,2
13,17,9,2020-11-10 01:36:53,2
13,17,8,2020-11-10 01:37:23,2
11,13,8,2020-11-10 01:37:53,2
10,13,7,2020-11-10 01:38:24,2
10,13,7,2020-11-10 01:38:54,2
8,11,6,2020-11-10 01:39:24,2
9,12,6,2020-11-10 01:39:55,2
8,9,5,2020-11-10 01:40:25,2
8,13,5,2020-11-10 01:40:55,2
11,15,6,2020-11-10 01:41:25,2
12,17,8,2020-11-10 01:41:56,2
12,15,8,2020-11-10 01:42:26,2
11,13,8,2020-11-10 01:42:56,2
9,12,7,2020-11-10 01:43:26,2
9,13,7,2020-11-10 01:43:57,2
6,10,6,2020-11-10 01:44:27,2
9,12,7,2020-11-10 01:44:57,2
11,14,6,2020-11-10 01:45:27,2
14,17,7,2020-11-10 01:45:58,2
12,15,8,2020-11-10 01:46:28,2
9,11,7,2020-11-10 01:46:59,2
8,10,6,2020-11-10 01:47:30,2
7,9,5,2020-11-10 01:48:00,2
10,14,6,2020-11-10 01:48:31,2
8,10,5,2020-11-10 01:49:03,2
8,12,6,2020-11-10 01:49:34,2
7,9,7,2020-11-10 01:50:05,2
7,9,7,2020-11-10 01:50:35,2
7,9,7,2020-11-10 01:51:06,2
8,11,5,2020-11-10 01:51:36,2
8,12,6,2020-11-10 01:52:06,2
11,13,6,2020-11-10 01:52:37,2
10,12,6,2020-11-10 01:53:07,2
10,11,6,2020-11-10 01:53:37,2
8,9,6,2020-11-10 01:54:07,2
6,8,6,2020-11-10 01:54:38,2
12,14,7,2020-11-10 01:55:08,2
13,16,6,2020-11-10 01:55:38,2
14,19,7,2020-11-10 01:56:08,2
9,13,6,2020-11-10 01:56:39,2
11,16,7,2020-11-10 01:57:09,2
11,13,6,2020-11-10 01:57:39,2
11,13,6,2020-11-10 01:58:09,2
10,13,7,2020-11-10 01:58:39,2
12,16,10,2020-11-10 01:59:10,2
10,13,8,2020-11-10 01:59:40,2
9,11,7,2020-11-10 02:00:10,2
10,11,5,2020-11-10 02:00:40,2
13,14,5,2020-11-10 02:01:11,2
10,11,5,2020-11-10 02:01:41,2
10,10,5,2020-11-10 02:02:11,2
10,12,5,2020-11-10 02:02:41,2
10,14,5,2020-11-10 02:03:12,2
8,12,6,2020-11-10 02:03:42,2
6,8,6,2020-11-10 02:04:12,2
6,8,6,2020-11-10 02:04:43,2
7,8,7,2020-11-10 02:05:13,2
6,8,6,2020-11-10 02:05:43,2
8,9,5,2020-11-10 02:06:14,2
6,8,4,2020-11-10 02:06:44,2
7,7,4,2020-11-10 02:07:15,2
4,6,4,2020-11-10 02:07:45,2
5,8,5,2020-11-10 02:08:15,2
5,9,5,2020-11-10 02:08:46,2
5,8,5,2020-11-10 02:09:16,2
5,8,5,2020-11-10 02:09:46,2
5,6,5,2020-11-10 02:10:16,2
9,10,6,2020-11-10 02:10:47,2
12,12,7,2020-11-10 02:11:17,2
12,14,7,2020-11-10 02:11:47,2
10,14,6,2020-11-10 02:12:17,2
9,14,4,2020-11-10 02:12:48,2
11,14,4,2020-11-10 02:13:18,2
6,9,4,2020-11-10 02:13:48,2
6,7,4,2020-11-10 02:14:18,2
4,7,4,2020-11-10 02:14:48,2
4,7,4,2020-11-10 02:15:19,2
6,9,6,2020-11-10 02:15:49,2
9,10,6,2020-11-10 02:16:19,2
11,12,6,2020-11-10 02:16:49,2
12,14,4,2020-11-10 02:17:21,2
10,14,6,2020-11-10 02:17:51,2
10,13,6,2020-11-10 02:18:21,2
9,11,6,2020-11-10 02:18:51,2
8,11,6,2020-11-10 02:19:22,2
6,9,6,2020-11-10 02:19:53,2
7,10,7,2020-11-10 02:20:26,2
6,7,6,2020-11-10 02:20:58,2
8,9,6,2020-11-10 02:21:28,2
8,10,6,2020-11-10 02:21:58,2
9,12,6,2020-11-10 02:22:29,2
7,11,5,2020-11-10 02:23:00,2
7,9,4,2020-11-10 02:23:31,2
12,14,5,2020-11-10 02:24:01,2
13,15,6,2020-11-10 02:24:31,2
13,15,6,2020-11-10 02:25:01,2
8,8,6,2020-11-10 02:25:32,2
7,7,7,2020-11-10 02:26:02,2
9,11,7,2020-11-10 02:26:32,2
9,11,7,2020-11-10 02:27:03,2
10,12,5,2020-11-10 02:27:33,2
6,9,4,2020-11-10 02:28:03,2
7,9,5,2020-11-10 02:28:33,2
11,14,6,2020-11-10 02:29:04,2
13,16,7,2020-11-10 02:29:34,2
9,12,7,2020-11-10 02:30:04,2
6,9,6,2020-11-10 02:30:34,2
5,8,5,2020-11-10 02:31:05,2
7,8,7,2020-11-10 02:31:35,2
7,7,7,2020-11-10 02:32:05,2
6,8,6,2020-11-10 02:32:35,2
6,9,6,2020-11-10 02:33:06,2
10,15,7,2020-11-10 02:33:36,2
9,12,7,2020-11-10 02:34:06,2
9,11,6,2020-11-10 02:34:36,2
5,6,5,2020-11-10 02:35:07,2
7,10,5,2020-11-10 02:35:37,2
8,13,4,2020-11-10 02:36:07,2
9,14,5,2020-11-10 02:36:37,2
8,11,6,2020-11-10 02:37:08,2
7,8,7,2020-11-10 02:37:38,2
7,9,7,2020-11-10 02:38:08,2
15,17,8,2020-11-10 02:38:39,2
15,16,7,2020-11-10 02:39:09,2
14,15,7,2020-11-10 02:39:39,2
5,7,5,2020-11-10 02:40:09,2
7,9,5,2020-11-10 02:40:40,2
9,11,5,2020-11-10 02:41:10,2
9,12,5,2020-11-10 02:41:40,2
7,9,5,2020-11-10 02:42:10,2
8,8,5,2020-11-10 02:42:41,2
10,11,5,2020-11-10 02:43:11,2
7,8,5,2020-11-10 02:43:41,2
10,11,5,2020-11-10 02:44:11,2
10,11,5,2020-11-10 02:44:42,2
10,12,5,2020-11-10 02:45:12,2
8,10,6,2020-11-10 02:45:42,2
5,8,5,2020-11-10 02:46:13,2
7,11,7,2020-11-10 02:46:43,2
6,9,6,2020-11-10 02:47:14,2
6,11,6,2020-11-10 02:47:46,2
5,7,5,2020-11-10 02:48:16,2
6,7,6,2020-11-10 02:48:46,2
8,11,5,2020-11-10 02:49:17,2
10,13,5,2020-11-10 02:49:49,2
17,22,5,2020-11-10 02:50:19,2
17,19,5,2020-11-10 02:50:50,2
14,16,4,2020-11-10 02:51:21,2
9,11,5,2020-11-10 02:51:52,2
9,10,4,2020-11-10 02:52:23,2
10,11,5,2020-11-10 02:52:53,2
12,14,5,2020-11-10 02:53:26,2
9,12,4,2020-11-10 02:53:56,2
9,13,6,2020-11-10 02:54:26,2
10,12,7,2020-11-10 02:54:56,2
13,15,8,2020-11-10 02:55:26,2
12,14,7,2020-11-10 02:55:57,2
11,13,6,2020-11-10 02:56:27,2
8,10,5,2020-11-10 02:56:57,2
7,10,5,2020-11-10 02:57:27,2
5,7,5,2020-11-10 02:57:58,2
5,8,5,2020-11-10 02:58:28,2
6,8,6,2020-11-10 02:58:58,2
8,10,6,2020-11-10 02:59:29,2
12,14,7,2020-11-10 02:59:59,2
9,12,5,2020-11-10 03:00:29,2
6,8,4,2020-11-10 03:01:00,2
3,5,3,2020-11-10 03:01:30,2
4,7,4,2020-11-10 03:02:00,2
7,10,4,2020-11-10 03:02:30,2
6,7,3,2020-11-10 03:03:00,2
5,7,3,2020-11-10 03:03:31,2
4,5,4,2020-11-10 03:04:01,2
6,7,6,2020-11-10 03:04:31,2
6,6,6,2020-11-10 03:05:02,2
7,7,7,2020-11-10 03:05:32,2
7,9,5,2020-11-10 03:06:02,2
7,9,5,2020-11-10 03:06:33,2
5,7,3,2020-11-10 03:07:03,2
4,5,4,2020-11-10 03:07:33,2
5,7,5,2020-11-10 03:08:03,2
10,13,6,2020-11-10 03:08:33,2
10,13,5,2020-11-10 03:09:04,2
12,14,5,2020-11-10 03:09:34,2
8,10,5,2020-11-10 03:10:04,2
7,7,4,2020-11-10 03:10:34,2
7,8,4,2020-11-10 03:11:05,2
6,7,3,2020-11-10 03:11:35,2
7,8,4,2020-11-10 03:12:05,2
4,5,4,2020-11-10 03:12:35,2
8,8,5,2020-11-10 03:13:06,2
7,7,4,2020-11-10 03:13:36,2
8,8,5,2020-11-10 03:14:06,2
6,7,6,2020-11-10 03:14:36,2
7,7,7,2020-11-10 03:15:07,2
6,6,6,2020-11-10 03:15:37,2
5,7,5,2020-11-10 03:16:07,2
5,6,5,2020-11-10 03:16:37,2
7,8,5,2020-11-10 03:17:07,2
6,6,4,2020-11-10 03:17:38,2
10,10,5,2020-11-10 03:18:09,2
7,10,5,2020-11-10 03:18:40,2
7,10,5,2020-11-10 03:19:10,2
5,8,5,2020-11-10 03:19:40,2
9,12,4,2020-11-10 03:20:11,2
9,12,5,2020-11-10 03:20:42,2
9,11,4,2020-11-10 03:21:14,2
5,6,5,2020-11-10 03:21:44,2
7,9,5,2020-11-10 03:22:15,2
10,11,5,2020-11-10 03:22:45,2
10,12,5,2020-11-10 03:23:16,2
11,11,6,2020-11-10 03:23:46,2
7,8,5,2020-11-10 03:24:16,2
4,4,4,2020-11-10 03:24:46,2
3,3,3,2020-11-10 03:25:17,2
5,7,5,2020-11-10 03:25:47,2
5,7,5,2020-11-10 03:26:17,2
6,9,6,2020-11-10 03:26:47,2
5,7,5,2020-11-10 03:27:18,2
6,8,6,2020-11-10 03:27:48,2
5,6,5,2020-11-10 03:28:18,2
7,9,4,2020-11-10 03:28:48,2
6,8,4,2020-11-10 03:29:19,2
7,9,5,2020-11-10 03:29:49,2
6,7,6,2020-11-10 03:30:19,2
8,13,6,2020-11-10 03:30:49,2
8,11,5,2020-11-10 03:31:20,2
6,10,3,2020-11-10 03:31:50,2
5,7,3,2020-11-10 03:32:20,2
5,7,2,2020-11-10 03:32:50,2
8,11,3,2020-11-10 03:33:21,2
12,14,4,2020-11-10 03:33:51,2
15,17,5,2020-11-10 03:34:21,2
12,13,5,2020-11-10 03:34:51,2
7,7,5,2020-11-10 03:35:22,2
4,4,4,2020-11-10 03:35:52,2
6,6,4,2020-11-10 03:36:22,2
5,7,3,2020-11-10 03:36:53,2
8,10,3,2020-11-10 03:37:23,2
8,10,3,2020-11-10 03:37:53,2
10,10,5,2020-11-10 03:38:23,2
9,10,5,2020-11-10 03:38:53,2
7,7,5,2020-11-10 03:39:24,2
6,10,4,2020-11-10 03:39:54,2
6,9,4,2020-11-10 03:40:24,2
6,10,4,2020-11-10 03:40:54,2
13,15,4,2020-11-10 03:41:25,2
19,20,4,2020-11-10 03:41:55,2
20,21,3,2020-11-10 03:42:25,2
13,13,3,2020-11-10 03:42:55,2
5,5,3,2020-11-10 03:43:26,2
6,6,3,2020-11-10 03:43:56,2
5,5,3,2020-11-10 03:44:26,2
5,5,2,2020-11-10 03:44:56,2
3,3,3,2020-11-10 03:45:27,2
3,4,3,2020-11-10 03:45:57,2
4,6,4,2020-11-10 03:46:27,2
4,6,4,2020-11-10 03:46:57,2
5,5,5,2020-11-10 03:47:27,2
3,4,3,2020-11-10 03:47:59,2
5,6,3,2020-11-10 03:48:30,2
7,7,4,2020-11-10 03:49:01,2
7,8,5,2020-11-10 03:49:31,2
4,4,4,2020-11-10 03:50:02,2
4,4,4,2020-11-10 03:50:32,2
3,3,3,2020-11-10 03:51:03,2
6,8,4,2020-11-10 03:51:34,2
6,8,4,2020-11-10 03:52:05,2
10,12,5,2020-11-10 03:52:35,2
6,7,4,2020-11-10 03:53:07,2
8,9,3,2020-11-10 03:53:37,2
7,8,2,2020-11-10 03:54:07,2
7,7,2,2020-11-10 03:54:38,2
7,8,3,2020-11-10 03:55:09,2
7,7,5,2020-11-10 03:55:40,2
5,5,5,2020-11-10 03:56:10,2
12,12,7,2020-11-10 03:56:40,2
13,14,6,2020-11-10 03:57:10,2
14,17,7,2020-11-10 03:57:41,2
13,16,6,2020-11-10 03:58:12,2
15,17,6,2020-11-10 03:58:44,2
13,14,4,2020-11-10 03:59:15,2
8,9,3,2020-11-10 03:59:45,2
3,4,3,2020-11-10 04:00:15,2
7,8,5,2020-11-10 04:00:46,2
8,9,6,2020-11-10 04:01:16,2
8,10,5,2020-11-10 04:01:46,2
6,9,4,2020-11-10 04:02:16,2
6,9,3,2020-11-10 04:02:46,2
6,8,4,2020-11-10 04:03:17,2
6,7,4,2020-11-10 04:03:47,2
6,8,4,2020-11-10 04:04:17,2
6,8,4,2020-11-10 04:04:47,2
4,5,4,2020-11-10 04:05:18,2
3,4,3,2020-11-10 04:05:48,2
3,5,3,2020-11-10 04:06:18,2
5,7,3,2020-11-10 04:06:49,2
6,6,3,2020-11-10 04:07:19,2
3,3,3,2020-11-10 04:07:49,2
8,8,4,2020-11-10 04:08:19,2
8,8,3,2020-11-10 04:08:50,2
14,14,4,2020-11-10 04:09:20,2
11,13,4,2020-11-10 04:09:50,2
11,12,4,2020-11-10 04:10:21,2
6,8,4,2020-11-10 04:10:51,2
5,6,5,2020-11-10 04:11:21,2
5,6,5,2020-11-10 04:11:51,2
5,5,5,2020-11-10 04:12:21,2
6,6,4,2020-11-10 04:12:52,2
6,8,4,2020-11-10 04:13:22,2
6,8,3,2020-11-10 04:13:52,2
6,9,3,2020-11-10 04:14:22,2
6,7,4,2020-11-10 04:14:53,2
9,9,4,2020-11-10 04:15:23,2
6,7,4,2020-11-10 04:15:53,2
5,8,3,2020-11-10 04:16:23,2
6,10,4,2020-11-10 04:16:54,2
9,14,4,2020-11-10 04:17:24,2
10,15,5,2020-11-10 04:17:54,2
13,25,11,2020-11-10 04:18:24,2
13,27,13,2020-11-10 04:18:55,2
14,26,14,2020-11-10 04:19:25,2
12,24,10,2020-11-10 04:19:56,2
28,40,14,2020-11-10 04:20:26,2
80,90,45,2020-11-10 04:20:56,2
81,94,49,2020-11-10 04:21:27,2
30,43,18,2020-11-10 04:21:58,2
20,27,11,2020-11-10 04:22:28,2
26,40,14,2020-11-10 04:22:59,2
33,51,18,2020-11-10 04:23:30,2
32,48,15,2020-11-10 04:24:00,2
22,30,10,2020-11-10 04:24:31,2
13,15,8,2020-11-10 04:25:02,2
12,14,7,2020-11-10 04:25:32,2
12,14,8,2020-11-10 04:26:02,2
11,12,6,2020-11-10 04:26:32,2
10,11,6,2020-11-10 04:27:03,2
10,11,5,2020-11-10 04:27:33,2
10,12,6,2020-11-10 04:28:03,2
7,9,7,2020-11-10 04:28:34,2
6,8,6,2020-11-10 04:29:04,2
7,9,5,2020-11-10 04:29:35,2
11,14,4,2020-11-10 04:30:05,2
11,13,4,2020-11-10 04:30:35,2
14,16,5,2020-11-10 04:31:06,2
10,10,6,2020-11-10 04:31:36,2
11,11,7,2020-11-10 04:32:06,2
6,6,6,2020-11-10 04:32:36,2
5,5,5,2020-11-10 04:33:06,2
4,4,4,2020-11-10 04:33:37,2
7,7,5,2020-11-10 04:34:07,2
10,11,5,2020-11-10 04:34:37,2
11,13,7,2020-11-10 04:35:07,2
10,11,8,2020-11-10 04:35:38,2
7,9,7,2020-11-10 04:36:08,2
10,11,5,2020-11-10 04:36:38,2
8,11,4,2020-11-10 04:37:08,2
8,10,4,2020-11-10 04:37:39,2
5,7,5,2020-11-10 04:38:09,2
6,6,6,2020-11-10 04:38:39,2
6,8,6,2020-11-10 04:39:09,2
5,7,5,2020-11-10 04:39:39,2
4,8,4,2020-11-10 04:40:10,2
4,6,4,2020-11-10 04:40:40,2
6,7,6,2020-11-10 04:41:10,2
9,10,7,2020-11-10 04:41:41,2
10,13,6,2020-11-10 04:42:11,2
14,16,6,2020-11-10 04:42:41,2
12,13,5,2020-11-10 04:43:11,2
10,11,5,2020-11-10 04:43:42,2
7,8,5,2020-11-10 04:44:12,2
6,8,4,2020-11-10 04:44:42,2
8,10,4,2020-11-10 04:45:13,2
10,11,4,2020-11-10 04:45:43,2
16,17,5,2020-11-10 04:46:14,2
16,18,6,2020-11-10 04:46:44,2
13,15,6,2020-11-10 04:47:14,2
8,11,6,2020-11-10 04:47:46,2
5,6,5,2020-11-10 04:48:16,2
4,5,4,2020-11-10 04:48:46,2
7,8,4,2020-11-10 04:49:16,2
7,9,4,2020-11-10 04:49:47,2
9,11,7,2020-11-10 04:50:17,2
6,8,6,2020-11-10 04:50:47,2
6,8,6,2020-11-10 04:51:18,2
7,10,5,2020-11-10 04:51:48,2
7,10,5,2020-11-10 04:52:18,2
7,10,4,2020-11-10 04:52:48,2
4,7,4,2020-11-10 04:53:19,2
5,7,5,2020-11-10 04:53:49,2
6,6,6,2020-11-10 04:54:20,2
8,8,6,2020-11-10 04:54:51,2
7,8,5,2020-11-10 04:55:22,2
11,13,5,2020-11-10 04:55:52,2
11,12,5,2020-11-10 04:56:22,2
12,12,5,2020-11-10 04:56:53,2
9,9,4,2020-11-10 04:57:23,2
6,7,4,2020-11-10 04:57:53,2
8,9,4,2020-11-10 04:58:24,2
10,11,5,2020-11-10 04:58:55,2
12,13,6,2020-11-10 04:59:25,2
10,10,5,2020-11-10 04:59:55,2
6,8,4,2020-11-10 05:00:25,2
3,6,3,2020-11-10 05:00:56,2
5,7,5,2020-11-10 05:01:26,2
6,7,4,2020-11-10 05:01:56,2
6,6,3,2020-11-10 05:02:26,2
12,12,3,2020-11-10 05:02:57,2
11,12,4,2020-11-10 05:03:27,2
13,14,6,2020-11-10 05:03:57,2
6,8,6,2020-11-10 05:04:27,2
6,7,6,2020-11-10 05:04:58,2
5,5,5,2020-11-10 05:05:28,2
9,10,5,2020-11-10 05:05:58,2
9,11,5,2020-11-10 05:06:28,2
10,11,6,2020-11-10 05:06:59,2
5,6,5,2020-11-10 05:07:29,2
4,5,4,2020-11-10 05:07:59,2
6,7,4,2020-11-10 05:08:30,2
6,7,4,2020-11-10 05:09:00,2
10,10,6,2020-11-10 05:09:30,2
7,9,5,2020-11-10 05:10:00,2
8,9,6,2020-11-10 05:10:31,2
4,7,4,2020-11-10 05:11:01,2
5,7,5,2020-11-10 05:11:31,2
5,7,5,2020-11-10 05:12:01,2
5,5,5,2020-11-10 05:12:32,2
3,4,3,2020-11-10 05:13:02,2
3,5,3,2020-11-10 05:13:37,2
3,5,3,2020-11-10 05:14:07,2
4,6,4,2020-11-10 05:14:38,2
8,8,6,2020-11-10 05:15:08,2
10,11,6,2020-11-10 05:15:38,2
13,16,7,2020-11-10 05:16:08,2
9,14,5,2020-11-10 05:16:39,2
10,15,6,2020-11-10 05:17:09,2
11,15,7,2020-11-10 05:17:39,2
19,24,10,2020-11-10 05:18:09,2
19,27,10,2020-11-10 05:18:40,2
18,27,9,2020-11-10 05:19:10,2
19,29,10,2020-11-10 05:19:40,2
25,33,11,2020-11-10 05:20:10,2
21,27,10,2020-11-10 05:20:41,2
20,23,9,2020-11-10 05:21:12,2
14,20,7,2020-11-10 05:21:43,2
15,22,8,2020-11-10 05:22:15,2
10,16,8,2020-11-10 05:22:45,2
6,9,6,2020-11-10 05:23:15,2
6,10,6,2020-11-10 05:23:46,2
7,11,7,2020-11-10 05:24:16,2
9,14,9,2020-11-10 05:24:46,2
36,54,17,2020-11-10 05:25:17,2
39,59,20,2020-11-10 05:25:48,2
11,19,9,2020-11-10 05:26:18,2
9,12,5,2020-11-10 05:26:48,2
11,14,5,2020-11-10 05:27:18,2
14,15,5,2020-11-10 05:27:49,2
22,25,9,2020-11-10 05:28:19,2
26,30,10,2020-11-10 05:28:50,2
24,29,11,2020-11-10 05:29:20,2
16,22,8,2020-11-10 05:29:51,2
16,19,7,2020-11-10 05:30:21,2
17,21,9,2020-11-10 05:30:51,2
18,20,9,2020-11-10 05:31:22,2
15,17,8,2020-11-10 05:31:52,2
14,17,6,2020-11-10 05:32:22,2
11,13,5,2020-11-10 05:32:52,2
9,9,5,2020-11-10 05:33:23,2
8,8,6,2020-11-10 05:33:53,2
8,8,6,2020-11-10 05:34:23,2
10,10,6,2020-11-10 05:34:54,2
8,9,4,2020-11-10 05:35:24,2
9,11,5,2020-11-10 05:35:54,2
5,9,5,2020-11-10 05:36:24,2
8,11,7,2020-11-10 05:36:55,2
12,14,6,2020-11-10 05:37:25,2
11,13,5,2020-11-10 05:37:55,2
12,14,6,2020-11-10 05:38:26,2
8,10,6,2020-11-10 05:38:56,2
8,9,6,2020-11-10 05:39:26,2
8,10,6,2020-11-10 05:39:56,2
13,15,8,2020-11-10 05:40:31,2
15,17,7,2020-11-10 05:41:02,2
15,16,7,2020-11-10 05:41:32,2
12,12,7,2020-11-10 05:42:02,2
13,14,9,2020-11-10 05:42:32,2
13,15,8,2020-11-10 05:43:03,2
10,13,6,2020-11-10 05:43:33,2
10,12,6,2020-11-10 05:44:03,2
18,20,7,2020-11-10 05:44:33,2
19,20,7,2020-11-10 05:45:04,2
17,18,7,2020-11-10 05:45:34,2
11,12,7,2020-11-10 05:46:04,2
12,13,8,2020-11-10 05:46:34,2
15,17,7,2020-11-10 05:47:05,2
17,18,7,2020-11-10 05:47:35,2
14,16,7,2020-11-10 05:48:05,2
14,15,8,2020-11-10 05:48:35,2
10,11,8,2020-11-10 05:49:05,2
14,15,9,2020-11-10 05:49:38,2
13,14,7,2020-11-10 05:50:08,2
14,15,8,2020-11-10 05:50:38,2
10,13,8,2020-11-10 05:51:08,2
13,15,9,2020-11-10 05:51:44,2
12,14,8,2020-11-10 05:52:15,2
13,13,8,2020-11-10 05:52:45,2
15,16,7,2020-11-10 05:53:16,2
13,15,7,2020-11-10 05:53:51,2
14,17,8,2020-11-10 05:54:21,2
12,14,7,2020-11-10 05:54:51,2
11,12,7,2020-11-10 05:55:22,2
16,16,7,2020-11-10 05:55:53,2
15,16,9,2020-11-10 05:56:23,2
17,18,8,2020-11-10 05:56:53,2
10,11,8,2020-11-10 05:57:23,2
9,11,7,2020-11-10 05:57:54,2
9,12,7,2020-11-10 05:58:24,2
9,13,7,2020-11-10 05:58:54,2
8,11,6,2020-11-10 05:59:25,2
8,10,6,2020-11-10 05:59:55,2
9,11,5,2020-11-10 06:00:25,2
13,14,7,2020-11-10 06:00:55,2
12,12,6,2020-11-10 06:01:26,2
9,9,5,2020-11-10 06:01:56,2
10,10,4,2020-11-10 06:02:26,2
9,9,5,2020-11-10 06:02:56,2
8,9,6,2020-11-10 06:03:26,2
6,7,6,2020-11-10 06:03:57,2
5,7,5,2020-11-10 06:04:27,2
7,8,5,2020-11-10 06:04:58,2
8,10,6,2020-11-10 06:05:29,2
8,9,6,2020-11-10 06:05:59,2
5,7,5,2020-11-10 06:06:29,2
5,6,5,2020-11-10 06:06:59,2
5,7,5,2020-11-10 06:07:30,2
7,8,5,2020-11-10 06:08:00,2
7,7,5,2020-11-10 06:08:30,2
6,7,5,2020-11-10 06:09:00,2
7,9,5,2020-11-10 06:09:31,2
10,12,6,2020-11-10 06:10:01,2
13,14,6,2020-11-10 06:10:31,2
9,11,5,2020-11-10 06:11:07,2
5,6,5,2020-11-10 06:11:37,2
9,11,5,2020-11-10 06:12:07,2
10,11,6,2020-11-10 06:12:37,2
10,11,6,2020-11-10 06:13:08,2
6,7,6,2020-11-10 06:13:38,2
7,9,7,2020-11-10 06:14:08,2
7,7,7,2020-11-10 06:14:38,2
8,8,6,2020-11-10 06:15:15,2
9,10,5,2020-11-10 06:15:45,2
9,9,5,2020-11-10 06:16:16,2
12,13,5,2020-11-10 06:16:46,2
11,12,6,2020-11-10 06:17:16,2
13,15,8,2020-11-10 06:17:46,2
7,9,7,2020-11-10 06:18:17,2
8,10,6,2020-11-10 06:18:47,2
7,9,5,2020-11-10 06:19:17,2
11,14,5,2020-11-10 06:19:47,2
10,13,6,2020-11-10 06:20:18,2
14,17,6,2020-11-10 06:20:49,2
11,14,7,2020-11-10 06:21:19,2
10,14,6,2020-11-10 06:21:49,2
6,8,6,2020-11-10 06:22:19,2
6,8,6,2020-11-10 06:22:50,2
5,6,5,2020-11-10 06:23:21,2
5,6,5,2020-11-10 06:23:53,2
9,11,5,2020-11-10 06:24:23,2
10,11,6,2020-11-10 06:24:53,2
9,11,5,2020-11-10 06:25:24,2
4,6,4,2020-11-10 06:25:54,2
2,4,2,2020-11-10 06:26:24,2
2,3,2,2020-11-10 06:26:54,2
4,5,4,2020-11-10 06:27:25,2
4,6,4,2020-11-10 06:27:55,2
4,5,4,2020-11-10 06:28:25,2
6,7,4,2020-11-10 06:28:56,2
7,8,5,2020-11-10 06:29:26,2
12,14,6,2020-11-10 06:29:56,2
9,10,5,2020-11-10 06:30:27,2
9,10,5,2020-11-10 06:30:57,2
5,5,5,2020-11-10 06:31:27,2
6,7,5,2020-11-10 06:31:57,2
8,9,4,2020-11-10 06:32:28,2
8,9,3,2020-11-10 06:32:58,2
8,8,3,2020-11-10 06:33:29,2
6,6,3,2020-11-10 06:33:59,2
5,6,3,2020-11-10 06:34:29,2
3,3,3,2020-11-10 06:35:00,2
3,3,3,2020-11-10 06:35:30,2
5,6,5,2020-11-10 06:36:00,2
10,11,6,2020-11-10 06:36:30,2
12,13,5,2020-11-10 06:37:01,2
11,13,5,2020-11-10 06:37:31,2
8,11,4,2020-11-10 06:38:01,2
8,11,4,2020-11-10 06:38:31,2
10,12,3,2020-11-10 06:39:02,2
8,9,4,2020-11-10 06:39:32,2
7,8,5,2020-11-10 06:40:02,2
6,8,6,2020-11-10 06:40:33,2
8,10,6,2020-11-10 06:41:03,2
9,11,5,2020-11-10 06:41:33,2
9,12,5,2020-11-10 06:42:03,2
8,11,6,2020-11-10 06:42:34,2
7,10,5,2020-11-10 06:43:04,2
8,8,3,2020-11-10 06:43:34,2
9,10,3,2020-11-10 06:44:04,2
8,9,4,2020-11-10 06:44:35,2
6,9,4,2020-11-10 06:45:05,2
5,6,5,2020-11-10 06:45:35,2
8,9,4,2020-11-10 06:46:05,2
11,11,5,2020-11-10 06:46:36,2
11,12,5,2020-11-10 06:47:06,2
11,13,4,2020-11-10 06:47:36,2
8,10,4,2020-11-10 06:48:06,2
7,8,2,2020-11-10 06:48:37,2
3,3,3,2020-11-10 06:49:07,2
4,5,4,2020-11-10 06:49:37,2
5,6,5,2020-11-10 06:50:07,2
